Latitude,Longitude,BranchName,LogoUrl,BranchId,ManagerName,Phone,Hours/0/Day,Hours/0/Open,Hours/0/Close,Hours/1/Day,Hours/1/Open,Hours/1/Close,Hours/2/Day,Hours/2/Open,Hours/2/Close,Hours/3/Day,Hours/3/Open,Hours/3/Close,Hours/4/Day,Hours/4/Open,Hours/4/Close,Hours/5/Day,Hours/5/Open,Hours/5/Close,Hours/6/Day,Hours/6/Open,Hours/6/Close,City,NetworkId,NetworkName,Address,Logos/0,Departments/4,Logos/1,Departments/1,Departments/9,Logos/2,Logos/3,Departments/7,Logos/4,Logos/5,Logos/6,Logos/7,Logos/8,Departments/8,Departments/10,Departments/12,Departments/13,Departments/14,Departments/15,Departments/17,Departments/19
32.061218,34.8093913,שלי גבעתיים- הסתדרות,/umbracoContent/Images/Branches/NetworkLogos/1.png,146,עידן אלפרוביץ,03-6722818,א,7:30,20:00,ב,7:30,20:00,ג,7:30,20:00,ד,7:30,20:00,ה,7:30,21:00,ו,7:00,14:30,,,,גבעתיים,1,שופרסל שלי,27 הסתדרות,,,,,,,,,,,,,,,,,,,,,
31.9018885,34.8192392,אקספרס רחובות מלצר,/umbracoContent/Images/Branches/NetworkLogos/7.png,148,רובי רודף שלום,086362878,א,6:30,20:30,ב,6:30,20:30,ג,6:30,20:30,ד,6:30,20:30,ה,6:30,20:30,ו,6:30,15:30,,,,רחובות,7,שופרסל אקספרס,20 מלצר,,,,,,,,,,,,,,,,,,,,,
31.247654,35.196142,דיל ערד- ישפרו המנוף,/umbracoContent/Images/Branches/NetworkLogos/2.png,152,צביקה אסרף,08-8574812,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,21:00,ה,8:00,22:00,ו,7:00,14:30,,,,ערד,2,שופרסל דיל,7 המנוף,,,,,,,,,,,,,,,,,,,,,
31.704118,35.116355,"יש חסד ביתר עילית-  הר""ן",/umbracoContent/Images/Branches/NetworkLogos/6.png,133,נועם כורש,025606664,א,7:30,23:00,ב,7:30,23:00,ג,7:30,23:00,ד,7:30,24:00,ה,7:30,24:00,ו,7:30,14:30,,,,ביתר עילית,6,יש,"6 הר""ן",,,,,,,,,,,,,,,,,,,,,
31.6758060,34.6066860,דיל אשקלון- פאור סנטר,/umbracoContent/Images/Branches/NetworkLogos/2.png,135,משה שוחט,08-6759992,א,9:00,22:00,ב,9:00,22:00,ג,9:00,22:00,ד,9:00,22:00,ה,9:00,23:00,ו,7:00,14:30,ש,18:45,22:00,אשקלון,2,שופרסל דיל,פאואר סנטר סילבר,,,,,,,,,,,,,,,,,,,,,
32.033544,34.89181,אשדוד C&C סניף,/umbracoContent/Images/Branches/NetworkLogos/2.png,161, ,,א,8:00,20:00,ב,8:00,20:00,ג,8:00,20:00,ד,8:00,21:00,ה,7:00,21:00,ו,7:00,14:00,,,,אשדוד,2,שופרסל דיל,הבושם,,,,,,,,,,,,,,,,,,,,,
32.307551,34.876163,דיל נתניה- קלאוזנר עמליה,/umbracoContent/Images/Branches/NetworkLogos/2.png,130,מוחמד גאנם,09-8826204/5,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,22:00,ה,7:00,23:00,ו,7:00,14:30,,,,נתניה,2,שופרסל דיל,1 קלאוזנר,,,,,,,,,,,,,,,,,,,,,
32.219654,34.980848,דיל צור יגאל- מרכז מסחרי,/umbracoContent/Images/Branches/NetworkLogos/2.png,155,עמוס זכות,09-7492999,א,7:30,21:00,ב,7:30,21:00,ג,7:30,21:00,ד,7:30,22:00,ה,7:30,22:00,ו,7:00,14:00,ש,18:45,22:00,צור יגאל,2,שופרסל דיל,מרכז מסחרי,,,,,,,,,,,,,,,,,,,,,
31.3179929,34.6247938,דיל אופקים- ז'בוטינסקי,/umbracoContent/Images/Branches/NetworkLogos/2.png,153,אבי זקוטו,08-9963944,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,22:00,ה,8:00,22:00,ו,7:00,14:30,ש,18:45,22:00,אופקים,2,שופרסל דיל,25 זבוטינסקי,/umbracoContent/Images/Branches/DepartmentsLogos/4.png,גרין,,,,,,,,,,,,,,,,,,,
32.14454,34.802798,דיל גלילות רמת השרון,/umbracoContent/Images/Branches/NetworkLogos/2.png,244,ויקטור חסון,03-6993991,א,8:30,22:00,ב,8:30,22:00,ג,8:30,22:00,ד,8:00,23:00,ה,8:00,23:00,ו,7:00,14:00,ש,18:45,22:00,רמת השרון,2,שופרסל דיל,צומת גלילות,,,,,,,,,,,,,,,,,,,,,
31.946748,34.8423917,באר יעקב C&C סניף,/umbracoContent/Images/Branches/NetworkLogos/2.png,156,ישראל אנך,08-9959389,א,6:00,18:00,ב,6:00,18:00,ג,6:00,18:00,ד,6:00,18:00,ה,6:00,18:00,ו,6:00,13:00,,,,באר יעקב,2,שופרסל דיל,2 היוצר,,,,,,,,,,,,,,,,,,,,,
31.824091,35.23737,דיל ירושלים- פסגת זאב,/umbracoContent/Images/Branches/NetworkLogos/2.png,245,נועם ראובן,02-6230212,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,22:00,ה,8:00,22:00,ו,7:00,14:30,ש,18:45,22:30,ירושלים,2,שופרסל דיל,106 שד' משה דיין,,,,,,,,,,,,,,,,,,,,,
32.5693022,34.9573326,דיל זכרון- המייסדים,/umbracoContent/Images/Branches/NetworkLogos/2.png,142,אמיר פידלמן,04-6390059,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,22:00,ו,7:00,14:30,ש,18:45,22:00,זכרון יעקב,2,שופרסל דיל,2 הדגן,,,,,,,,,,,,,,,,,,,,,
32.81142,34.960105,דיל רמת הנשיא חיפה,/umbracoContent/Images/Branches/NetworkLogos/2.png,159,נטלי שאולוב,046474374,א,7:00,22:00,ב,7:00,22:00,ג,7:00,22:00,ד,7:00,22:00,ה,7:00,22:00,ו,7:00,14:30,ש,18:45,22:30,חיפה,2,שופרסל דיל,55 שלמה המלך,,,,,,,,,,,,,,,,,,,,,
32.95759,35.49865,דיל צפת-  דובק ויצמן,/umbracoContent/Images/Branches/NetworkLogos/2.png,139,יניב כהן,04-6822099,א,8:00,21:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,22:00,ה,8:00,22:00,ו,7:00,14:30,,,,צפת,2,שופרסל דיל,20 ויצמן,,,,,,,,,,,,,,,,,,,,,
32.196998,34.877237,דיל רעננה- קניון רננים,/umbracoContent/Images/Branches/NetworkLogos/2.png,151,רונן שלו,09-7469636,א,9:00,22:00,ב,9:00,22:00,ג,9:00,22:00,ד,9:00,22:00,ה,8:00,23:00,ו,7:30,14:00,ש,18:45,22:00,רעננה,2,שופרסל דיל,2 רח.המלאכה,,,,,,,,,,,,,,,,,,,,,
33.2231978,35.5768526,דיל ק.שמונה מצודות,/umbracoContent/Images/Branches/NetworkLogos/2.png,250,אתי שחורי,04-6361638,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,22:00,ה,8:00,22:00,ו,8:00,14:30,ש,18:45,22:00,קרית שמונה,2,שופרסל דיל,צומת המצודות,,,,,,,,,,,,,,,,,,,,,
31.730963,35.186597,דיל ירושלים- גילה,/umbracoContent/Images/Branches/NetworkLogos/2.png,114,יוסף ממו,02-6768165/166,א,7:30,22:00,ב,7:30,22:00,ג,7:30,22:00,ד,7:30,22:00,ה,7:00,22:30,ו,7:00,14:30,ש,18:45,22:00,ירושלים,2,שופרסל דיל,17 ביה ויצחק,,,,,,,,,,,,,,,,,,,,,
31.266167,34.764197,"דיל ב""ש- נווה מנחם",/umbracoContent/Images/Branches/NetworkLogos/2.png,248,ארז חן,08-6413002/771,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,22:00,ו,7:00,14:30,ש,18:45,22:00,באר שבע,2,שופרסל דיל,15 החשמונאים,,,,,,,,,,,,,,,,,,,,,
32.6098289,35.2960997,דיל עפולה- כורש,/umbracoContent/Images/Branches/NetworkLogos/2.png,251,יהודה דהן,04-6523793,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,22:00,ה,8:00,22:00,ו,7:30,14:00,ש,18:45,22:00,עפולה,2,שופרסל דיל,5 כורש,,,,,,,,,,,,,,,,,,,,,
32.276264,34.860994,דיל נתניה- פולג,/umbracoContent/Images/Branches/NetworkLogos/2.png,249,מוחמד גרה,09-8357522,א,8:30,22:00,ב,8:30,22:00,ג,8:30,22:00,ד,8:00,22:00,ה,8:00,23:00,ו,7:00,14:30,ש,18:45,22:30,נתניה,2,שופרסל דיל,5 גיבורי ישראל,,,,,,,,,,,,,,,,,,,,,
32.5669162,34.9640343,אקספרס זכרון,/umbracoContent/Images/Branches/NetworkLogos/7.png,147,מידד קילברט,048436448,א,6:30,20:30,ב,6:30,20:30,ג,6:30,20:30,ד,6:30,20:30,ה,6:30,20:30,ו,6:30,15:30,,,,זכרון יעקב,7,שופרסל אקספרס,16 החוחית,,,,,,,,,,,,,,,,,,,,,
32.076176,34.8854532,"שלי פ""ת- גד מכנס",/umbracoContent/Images/Branches/NetworkLogos/1.png,104,יצחק משולם,03-9097811/2,א,7:00,20:00,ב,7:00,20:00,ג,7:00,20:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,14:30,,,,פתח תקווה,1,שופרסל שלי,180 רוטשילד,,,,,,,,,,,,,,,,,,,,,
31.2217120,34.8034090,"דיל אקסטרה ב""ש-סולל בונה",/umbracoContent/Images/Branches/NetworkLogos/4.gif,138,ויאציסלב קוטלובסקי,08-6475111,א,9:00,22:00,ב,9:00,22:00,ג,9:00,22:00,ד,9:00,23:00,ה,9:00,24:00,ו,8:00,14:30,ש,18:45,22:00,באר שבע,4,שופרסל דיל אקסטרה,סולל בונה,,,,,,,,,,,,,,,,,,,,,
32.065527,34.792465,"דיל ת""א- יגאל אלון",/umbracoContent/Images/Branches/NetworkLogos/2.png,229,מוחמד עקל,03-5628471,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,23:00,ה,8:00,23:00,ו,7:30,14:30,ש,18:45,22:00,תל אביב,2,שופרסל דיל,76 יגאל אלון,,,,,,,,,,,,,,,,,,,,,
32.5177591,34.938522,שלי בנימינה - הגביע,/umbracoContent/Images/Branches/NetworkLogos/1.png,228,אברהם שושן,04-6228461,א,7:00,20:30,ב,7:00,20:30,ג,7:00,20:30,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,14:30,,,,בנימינה,1,שופרסל שלי,1 הגביע,,,,,,,,,,,,,,,,,,,,,
31.8187290,34.6622750,דיל אקסטרה  אשדוד- הבושם,/umbracoContent/Images/Branches/NetworkLogos/4.gif,166,גבריאל תורג'מן,08-8634400,א,9:00,22:00,ב,9:00,22:00,ג,9:00,22:00,ד,9:00,23:00,ה,9:00,24:00,ו,8:00,14:30,ש,18:45,22:00,אשדוד,4,שופרסל דיל אקסטרה,הבושם 7 א.ת. קלה,,,,,,,,,,,,,,,,,,,,,
31.986408,34.765041,"דיל ראשל""צ- הלח""י",/umbracoContent/Images/Branches/NetworkLogos/2.png,167,דליה חיימוביץ,03-9513563,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,22:00,ה,8:00,23:00,ו,7:00,14:30,ש,18:45,22:00,ראשון לציון,2,שופרסל דיל,"8 הלח""י",,,,,,,,,,,,,,,,,,,,,
31.9336026,34.8882347,דיל רמלה לוד- הצופית,/umbracoContent/Images/Branches/NetworkLogos/2.png,203,איליה מולייב,08-9249141/215,א,9:00,22:00,ב,9:00,22:00,ג,9:00,22:00,ד,9:00,22:00,ה,9:00,23:00,ו,7:00,14:30,ש,18:45,22:00,רמלה,2,שופרסל דיל,40 הצופית,,,,,,,,,,,,,,,,,,,,,
32.8157203,35.045743,חיפה C&C סניף,/umbracoContent/Images/Branches/NetworkLogos/2.png,157,גיא ביטון,046258801,א,6:00,18:00,ב,6:00,18:00,ג,6:00,18:00,ד,6:00,18:00,ה,6:00,18:00,ו,6:00,13:00,,,,חיפה,2,שופרסל דיל,9 יגיע כפיים,,,,,,,,,,,,,,,,,,,,,
32.9051648,35.2841909,דיל כרמיאל,/umbracoContent/Images/Branches/NetworkLogos/2.png,226,איזבלה יקיבובסקי,046276788,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,22:00,ה,7:00,22:00,ו,7:00,14:30,,,,כרמיאל,2,שופרסל דיל,2 ההגנה,,,,,,,,,,,,,,,,,,,,,
32.807944,35.076964,דיל-איקאה קרית אתא,/umbracoContent/Images/Branches/NetworkLogos/2.png,227,שחר כהן,04-6023441,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,23:00,ה,8:00,23:00,ו,7:00,14:30,ש,18:45,22:00,קרית אתא,2,שופרסל דיל,52 דרך חיפה,,,,,,,,,,,,,,,,,,,,,
31.890305,34.965217,דיל מודיעין- ישפרו סנטר,/umbracoContent/Images/Branches/NetworkLogos/2.png,134,חאלד מרעי,08-9737111,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,23:00,ה,8:00,24:00,ו,7:00,14:30,ש,18:45,22:00,מודיעין,2,שופרסל דיל,שדרות המלאכות,,,,,,,,,,,,,,,,,,,,,
31.5208618,34.5943774,דיל שדרות- הפלדה,/umbracoContent/Images/Branches/NetworkLogos/2.png,163,קרן שדאדי,08-6898767,א,7:00,22:00,ב,7:00,22:00,ג,7:00,22:00,ד,7:00,22:00,ה,7:00,22:00,ו,7:00,14:30,ש,18:45,22:00,שדרות,2,שופרסל דיל,8 סמטת הפלדה,,,,,,,,,,,,,,,,,,,,,
32.120697,34.792907,"אקספרס ת""א רודנסקי",/umbracoContent/Images/Branches/NetworkLogos/7.png,150, ,035466474,א,6:30,20:00,ב,6:30,20:00,ג,6:30,20:00,ד,6:30,20:00,ה,6:30,20:00,ו,6:30,15:30,,,,תל אביב,7,שופרסל אקספרס,5 רודנסקי,,,,,,,,,,,,,,,,,,,,,
32.845566,35.091021,דיל קריון- דרך עכו,/umbracoContent/Images/Branches/NetworkLogos/2.png,195,יצחק וייס,04-8759986,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,23:00,ה,8:00,23:00,ו,7:00,14:30,ש,18:45,22:00,קרית ביאליק,2,שופרסל דיל,192  דרך עכו,,,,,,,,,,,,,,,,,,,,,
32.928751,35.325401,דיל כרמיאל- אזור התעשיה,/umbracoContent/Images/Branches/NetworkLogos/2.png,211,מוחמד עטייה,04-9985358,א,9:00,22:00,ב,9:00,22:00,ג,9:00,22:00,ד,9:00,22:00,ה,9:00,23:00,ו,7:00,14:30,ש,18:45,22:00,כרמיאל,2,שופרסל דיל,6 מעלה כמון,,,,,,,,,,,,,,,,,,,,,
31.996498,34.772683,שלי חולון- רבינוביץ,/umbracoContent/Images/Branches/NetworkLogos/1.png,247,חנה פינטו,03-5521328,א,8:00,20:00,ב,8:00,20:00,ג,8:00,20:00,ד,8:00,20:00,ה,8:00,20:00,ו,7:00,14:30,,,,חולון,1,שופרסל שלי,58 רבינוביץ,,,,,,,,,,,,,,,,,,,,,
31.282656,34.799092,"'דיל רמות ב""ש ב",/umbracoContent/Images/Branches/NetworkLogos/2.png,222,יוסף כהן,089240669,א,7:30,21:00,ב,7:30,21:00,ג,7:30,21:00,ד,7:30,21:00,ה,7:30,22:00,ו,7:30,14:30,ש,18:45,22:00,באר שבע,2,שופרסל דיל,28 הערים התאומות,,,,,,,,,,,,,,,,,,,,,
31.784082,34.633404,שלי אשדוד- כינרת,/umbracoContent/Images/Branches/NetworkLogos/1.png,168,חן חיימי,08-8646411/7006,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,22:00,ו,7:00,14:30,,,,אשדוד,1,שופרסל שלי,71 כנרת,,,,,,,,,,,,,,,,,,,,,
29.56423,34.945128,דיל אילת נחל אורה,/umbracoContent/Images/Branches/NetworkLogos/2.png,208,דורון יעקבי,088587868,א,7:30,22:00,ב,7:30,22:00,ג,7:30,22:00,ד,7:30,22:00,ה,7:30,22:00,ו,7:00,14:30,,,,אילת,2,שופרסל דיל,52 ירושלים השלמה,,,,,,,,,,,,,,,,,,,,,
32.779364,35.516988,יש חסד טבריה עלית-לב האג,/umbracoContent/Images/Branches/NetworkLogos/6.png,111,יוסף זאב וינרייך,04-6735303,א,7:30,22:00,ב,7:30,22:00,ג,7:30,22:00,ד,7:30,23:00,ה,7:30,23:00,ו,7:30,15:00,,,,טבריה,6,יש,1117 הנשיא ויצמן,,,,,,,,,,,,,,,,,,,,,
31.231039,34.7681664,"אקספרס ב""ש אפרים",/umbracoContent/Images/Branches/NetworkLogos/7.png,169,אוסנת חטב,08-6329049,א,7:00,22:00,ב,7:00,22:00,ג,7:00,22:00,ד,7:00,24:00,ה,7:00,24:00,ו,7:00,15:30,ש,18:45,23:30,באר שבע,7,שופרסל אקספרס,20 אפרים לרון,,,,,,,,,,,,,,,,,,,,,
32.622979,35.315402,דיל עפולה- יצחק רבין,/umbracoContent/Images/Branches/NetworkLogos/2.png,218,שלומי כהן,04-6425180,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,22:00,ה,8:00,23:00,ו,7:00,14:00,ש,18:45,22:00,עפולה,2,שופרסל דיל,5 שד' יצחק רבין,,,,,,,,,,,,,,,,,,,,,
32.400506,34.90247,דיל עמק חפר- אזור תעשיה,/umbracoContent/Images/Branches/NetworkLogos/2.png,91,אלון וינרב,04-6247773,א,9:00,21:00,ב,9:00,21:00,ג,9:00,21:00,ד,9:00,21:00,ה,9:00,22:00,ו,7:00,14:30,,,,עמק חפר,2,שופרסל דיל,א.ת. עמק חפר,,,,,,,,,,,,,,,,,,,,,
31.904833,35.005853,אקספרס מודיעין דם המכבים,/umbracoContent/Images/Branches/NetworkLogos/7.png,223,יהונתן בן ססי,08-6269667,א,7:00,20:30,ב,7:00,20:30,ג,7:00,20:30,ד,7:00,20:30,ה,7:00,20:30,ו,6:30,15:30,,,,מודיעין,7,שופרסל אקספרס,28 דם המכבים,,,,,,,,,,,,,,,,,,,,,
31.953787,34.819826,"שלי ראשל""צ- מזרח",/umbracoContent/Images/Branches/NetworkLogos/1.png,193,ולרי ביטון,03-9400592,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,22:00,ו,6:30,14:30,,,,ראשון לציון,1,שופרסל שלי,50 שד' יעקב,,,,,,,,,,,,,,,,,,,,,
31.979506,34.760721,"אקספרס ראשל""צ-נווה דקלים",/umbracoContent/Images/Branches/NetworkLogos/7.png,224,שמעון כהן,03-6123086,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:30,15:30,,,,ראשון לציון,7,שופרסל אקספרס,44 נווה דקלים,,,,,,,,,,,,,,,,,,,,,
32.7948636,34.9980822,שלי חיפה- ורדיה,/umbracoContent/Images/Branches/NetworkLogos/1.png,212,עירית סממה,04-8247645,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,14:30,,,,חיפה,1,שופרסל שלי,10 ורדיה,,,,,,,,,,,,,,,,,,,,,
32.172327,34.928496,"דיל גזית כ""ס- ויצמן",/umbracoContent/Images/Branches/NetworkLogos/2.png,259,ניר אלתגר,09-7653000,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,22:00,ה,8:00,23:00,ו,7:00,14:30,ש,18:45,22:00,כפר סבא,2,שופרסל דיל,G ויצמן 300 מתחם,,,,,,,,,,,,,,,,,,,,,
31.976056,34.811256,"דיל ראשל""צ- שמוטקין",/umbracoContent/Images/Branches/NetworkLogos/2.png,210,שמואל לוי,03-9568848,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,22:00,ה,8:00,23:00,ו,7:00,14:30,ש,18:45,22:00,ראשון לציון,2,שופרסל דיל,30 שמוטקין,,,,,,,,,,,,,,,,,,,,,
29.559861,34.9507476,שלי התמרים אילת,/umbracoContent/Images/Branches/NetworkLogos/1.png,266,לינה בוטביגה,08-6644332,א,7:30,21:30,ב,7:30,21:30,ג,7:30,21:30,ד,7:30,21:30,ה,7:30,22:00,ו,7:00,14:30,,,,אילת,1,שופרסל שלי,37 שד' התמרים,,,,,,,,,,,,,,,,,,,,,
32.792451,34.987571,אקספרס חיפה יותם,/umbracoContent/Images/Branches/NetworkLogos/7.png,353,אמיר שלום,048343366,א,6:30,20:00,ב,6:30,20:00,ג,6:30,20:00,ד,6:30,20:00,ה,6:30,20:00,ו,6:30,15:30,,,,חיפה,7,שופרסל אקספרס,20 יותם,,,,,,,,,,,,,,,,,,,,,
31.7786000,34.6360660,דיל אשדוד- שבט לוי,/umbracoContent/Images/Branches/NetworkLogos/2.png,92,ארז חגי,08-8550112,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,22:00,ו,7:00,14:30,,,,אשדוד,2,שופרסל דיל,3 שבט ראובן,,,,,,,,,,,,,,,,,,,,,
32.081424,34.789203,שלי תל אביב-איכילוב,/umbracoContent/Images/Branches/NetworkLogos/1.png,117,אבינועם טלר,03-6091193,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,21:00,ה,8:00,22:00,ו,7:00,14:30,,,,תל אביב,1,שופרסל שלי,14 ויצמן,,,,,,,,,,,,,,,,,,,,,
32.7660866,34.961933,אקספרס טירת הכרמל,/umbracoContent/Images/Branches/NetworkLogos/7.png,127,אושרי מאור,04-8748686,א,6:30,20:30,ב,6:30,20:30,ג,6:30,20:30,ד,6:30,20:30,ה,6:30,20:30,ו,6:30,15:30,,,,טירת הכרמל,7,שופרסל אקספרס,1 הדולפין,,,,,,,,,,,,,,,,,,,,,
32.0655882,34.8474881,אקספרס קריית אונו,/umbracoContent/Images/Branches/NetworkLogos/7.png,154,אריק סומברג,03-6059828,א,6:30,20:00,ב,6:30,20:00,ג,6:30,20:00,ד,6:30,20:00,ה,6:30,20:00,ו,6:30,15:30,,,,קריית אונו,7,שופרסל אקספרס,1 ההגנה,,,,,,,,,,,,,,,,,,,,,
32.0661423,34.8265724,שלי רמת גן- הירדן,/umbracoContent/Images/Branches/NetworkLogos/1.png,160,חגי דלאל,03-5742712,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,22:00,ו,7:00,14:30,,,,רמת גן,1,שופרסל שלי,29 הירדן,,,,,,,,,,,,,,,,,,,,,
32.025667,34.89922,דיל יהוד- אלטלף,/umbracoContent/Images/Branches/NetworkLogos/2.png,205,אלכס ויינשטיין,03-5362426,א,8:00,22:00,ב,8:00,22:00,ג,8:00,22:00,ד,8:00,23:30,ה,8:00,23:30,ו,7:00,14:30,ש,18:45,22:00,יהוד,2,שופרסל דיל,אלטלף 4 א.ת יהוד,,,,,,,,,,,,,,,,,,,,,
32.025225,34.858498,יש  אור יהודה-אליהו סעדו,/umbracoContent/Images/Branches/NetworkLogos/6.png,207,ישראל אליהו עובדיה,03-6031399,א,10:00,20:00,ב,10:00,20:00,ג,10:00,20:00,ד,10:00,20:00,ה,10:00,20:00,ו,8:00,14:30,,,,אור יהודה,6,יש,128 אליהו סעדון,,,,,,,,,,,,,,,,,,,,,
31.6875112,34.5793385,דיל אשקלון- רוטשילד,/umbracoContent/Images/Branches/NetworkLogos/2.png,209,גיא לוזון,08-6715994/85,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,22:00,ו,7:00,14:30,,,,אשקלון,2,שופרסל דיל,8 אדמונד רוטשילד,,,,,,,,,,,,,,,,,,,,,
31.75257,35.18135,אקספרס הדישון ירושלים,/umbracoContent/Images/Branches/NetworkLogos/7.png,217,איליה איסטומין,02-9404429,א,6:30,21:00,ב,6:30,21:00,ג,6:30,21:00,ד,6:30,21:00,ה,6:30,21:00,ו,6:45,15:30,,,,ירושלים,7,שופרסל אקספרס,21 הדישון,,,,,,,,,,,,,,,,,,,,,
32.078684,34.837492,יש חסד בני ברק- עזרא,/umbracoContent/Images/Branches/NetworkLogos/6.png,219,מרדכי שמואל וינגורט,03-6203832,א,7:30,23:00,ב,7:30,23:00,ג,7:30,23:00,ד,7:30,24:00,ה,7:30,24:00,ו,7:30,14:30,ש,21:00,24:00,בני ברק,6,יש,21 עזרא,,,,,,,,,,,,,,,,,,,,,
32.1774645,34.9015325,"שלי כ""ס- ויצמן",/umbracoContent/Images/Branches/NetworkLogos/1.png,230,מוחמד עתאמנה,09-7428064,א,7:30,20:00,ב,7:30,20:00,ג,7:30,20:00,ד,7:30,20:00,ה,7:30,20:00,ו,7:00,14:30,,,,כפר סבא,1,שופרסל שלי,29 ויצמן,,,,,,,,,,,,,,,,,,,,,
32.1940393,34.850563,אקספרס רעננה- רבקה גרובר,/umbracoContent/Images/Branches/NetworkLogos/7.png,231,נאור חריר,09-7711755,א,7:00,21:00,ב,7:00,21:00,ג,7:00,21:00,ד,7:00,21:00,ה,7:00,21:00,ו,7:00,15:30,,,,רעננה,7,שופרסל אקספרס,7  רבקה גובר,,,,,,,,,,,,,,,,,,,,,
32.962515,35.5166479,שלי  צפת- מ.מסחר רמת רזי,/umbracoContent/Images/Branches/NetworkLogos/1.png,232,יוסי חורי,04-6924343,א,6:45,19:30,ב,6:45,19:30,ג,6:45,19:30,ד,6:45,19:30,ה,6:45,19:30,ו,6:45,14:30,,,,צפת,1,שופרסל שלי,רמת רזים מרכז מס,,,,,,,,,,,,,,,,,,,,,
31.3964,34.7567,יש חסד רסידו ב.שמש,/umbracoContent/Images/Branches/NetworkLogos/6.png,234,ניסים שבבו,029410993,א,7:30,23:00,ב,7:30,23:00,ג,7:30,23:00,ד,7:30,24:00,ה,7:30,24:00,ו,7:30,14:30,ש,21:00,24:00,בית שמש,6,יש,1 נהר הירדן,,,,,,,,,,,,,,,,,,,,,
29.5447195,34.9295839,אקספרס אילת שחמון,/umbracoContent/Images/Branches/NetworkLogos/7.png,236,מיכאל בן דויד,08-8678766,א,6:30,23:00,ב,6:30,23:00,ג,6:30,23:00,ד,6:30,23:00,ה,6:30,23:00,ו,6:30,15:30,ש,18:45,23:00,אילת,7,שופרסל אקספרס,310 ששת הימים,,,,,,,,,,,,,,,,,,,,,
31.9414022,34.832154,דיל באר יעקב,/umbracoContent/Images/Branches/NetworkLogos/2.png,238,יהורם דיין,089188916,א,8:00,21:00,ב,8:00,21:00,ג,8:00,21:00,ד,8:00,22:00,ה,8:00,22:00,ו,7:00,14:30,ש,18:45,22:00,באר יעקב,2,שופרסל דיל,17 שא נס,,,,,,,,,,,,,,,,,,,,,
32.0510689,34.7537326,אקספרס יפו- הדרור,/umbracoContent/Images/Branches/NetworkLogos/7.png,239,בילל גראבלי,03-6811813,א,7:00,22:00,ב,7:00,22:00,ג,7:00,22:00,ד,7:00,22:00,ה,7:00,22:00,ו,7:00,15:30,,,,תל אביב,7,שופרסל אקספרס,2 הדרור,,,,,,,,,,,,,,,,,,,,,
31.3965405,34.7582123,דיל רהט,/umbracoContent/Images/Branches/NetworkLogos/2.png,240,נעים ג'בור,08-9917184/5,א,8:00,19:00,ב,8:00,19:00,ג,8:00,19:00,ד,8:00,19:00,ה,8:00,19:00,ו,8:00,14:30,ש,18:45,22:00,רהט,2,שופרסל דיל,עומר אלמוכתאר,,,,,,,,,,,,,,,,,,,,,
